,Date,Time,Material,Version,Result
2653,20190114,203405,000000000000100267,0001,Error
2654,20190114,203454,000000000000100267,0001,OK
2655,20190114,203544,000000000000100267,0001,Error
2656,20190114,203658,000000000000100267,0001,OK
2657,20190114,203748,000000000000100267,0001,Error
2658,20190114,203838,000000000000100267,0001,OK
2659,20190114,203927,000000000000100267,0001,OK
2660,20190114,204056,000000000000100267,0001,Error
2661,20190114,204146,000000000000100267,0001,OK
2662,20190114,204235,000000000000100267,0001,Error
2663,20190114,204325,000000000000100267,0001,Error
2664,20190114,204429,000000000000100267,0001,Error
2665,20190114,204518,000000000000100267,0001,OK
2666,20190114,204848,000000000000100267,0001,Error
2667,20190114,204942,000000000000100803,0001,Error
2668,20190114,205051,000000000000100803,0001,Error
2669,20190114,205834,000000000000100803,0001,OK
2670,20190114,205923,000000000000100803,0001,Error
2671,20190114,212648,000000000000100266,0001,Error
2672,20190114,213459,000000000000100266,0001,Error
2673,20190114,213549,000000000000100266,0001,Error
2674,20190114,213642,000000000000100266,0001,Error
2675,20190114,213732,000000000000100266,0001,Error
2676,20190114,213831,000000000000100266,0001,Error
2677,20190114,215957,000000000000100266,0001,Error
2678,20190114,220047,000000000000100266,0001,Error
2679,20190114,220544,000000000000100266,0001,Error
2680,20190114,220633,000000000000100266,0001,Error
2681,20190114,220849,000000000000100266,0001,Error
2682,20190114,220939,000000000000100266,0001,Error
2683,20190114,221207,000000000000100266,0001,Error
2684,20190114,221256,000000000000100266,0001,Error
2685,20190114,221721,000000000000100266,0001,Error
2686,20190114,221810,000000000000100266,0001,Error
2687,20190114,221859,000000000000100825,0001,Error
2688,20190114,221955,000000000000100825,0001,Error
2689,20190114,222045,000000000000100266,0001,Error
2690,20190114,222151,000000000000100266,0001,Error
2691,20190114,222334,000000000000100266,0001,Error
2692,20190114,222429,000000000000100266,0001,Error
2693,20190114,222654,000000000000100266,0001,Error
2694,20190114,222744,000000000000100266,0001,Error
2695,20190114,223026,000000000000100266,0001,Error
2696,20190114,223115,000000000000100266,0001,Error
2697,20190114,223204,000000000000100825,0001,Error
2698,20190114,223353,000000000000100825,0001,Error
2699,20190114,223443,000000000000100266,0001,Error
2700,20190114,223746,000000000000100266,0001,Error
2701,20190114,223835,000000000000100266,0001,Error
2702,20190114,225123,000000000000100266,0001,Error
2703,20190114,225213,000000000000100266,0001,Error
2704,20190114,225303,000000000000100266,0001,Error
2705,20190114,225352,000000000000100266,0001,Error
2706,20190114,225506,000000000000100266,0001,Error
2707,20190114,225555,000000000000100825,0001,Error
2708,20190114,225803,000000000000100825,0001,Error
2709,20190114,225852,000000000000100266,0001,Error
2710,20190114,225944,000000000000100266,0001,Error
2711,20190114,230034,000000000000100266,0001,Error
2712,20190114,230132,000000000000100266,0001,Error
2713,20190114,230221,000000000000100825,0001,Error
2714,20190114,230311,000000000000100825,0001,Error
2715,20190114,230400,000000000000100266,0001,Error
2716,20190114,230629,000000000000100266,0001,Error
2717,20190114,230719,000000000000100266,0001,Error
2718,20190114,230808,000000000000100266,0001,Error
2719,20190114,230858,000000000000100266,0001,Error
2720,20190114,230953,000000000000100266,0001,Error
2721,20190114,231043,000000000000100266,0001,Error
2722,20190114,231143,000000000000100266,0001,Error
2723,20190114,231232,000000000000100266,0001,Error
2724,20190114,231322,000000000000100266,0001,Error
2725,20190114,231412,000000000000100266,0001,Error
2726,20190114,231501,000000000000100266,0001,Error
2727,20190114,231551,000000000000100266,0001,Error
2728,20190114,231827,000000000000100266,0001,Error
2729,20190114,232009,000000000000100266,0001,Error
2730,20190114,232117,000000000000100266,0001,Error
2731,20190114,234342,000000000000100395,0001,Error
2732,20190114,234643,000000000000100395,0001,Error
2733,20190114,234734,000000000000100395,0001,Error
2734,20190114,234929,000000000000100395,0001,Error
2735,20190114,235247,000000000000100395,0001,Error
2736,20190114,235553,000000000000100825,0001,Error
2737,20190115,000129,000000000000100825,0001,Error
2738,20190115,000818,000000000000100825,0001,Error
2739,20190115,000907,000000000000100825,0001,Error
2740,20190115,001318,000000000000100395,0001,Error
2741,20190115,001550,000000000000100395,0001,Error
2742,20190115,001641,000000000000100395,0001,Error
2743,20190115,002106,000000000000100395,0001,Error
2744,20190115,002156,000000000000100395,0001,Error
2745,20190115,002306,000000000000100395,0001,Error
2746,20190115,002357,000000000000100395,0001,Error
2747,20190115,002628,000000000000100395,0001,Error
2748,20190115,002719,000000000000100395,0001,Error
2749,20190115,002810,000000000000100395,0001,Error
2750,20190115,002859,000000000000100825,0001,Error
2751,20190115,003112,000000000000100825,0001,Error
2752,20190115,003203,000000000000100395,0001,Error
2753,20190115,003427,000000000000100395,0001,Error
2754,20190115,003517,000000000000100395,0001,Error
2755,20190115,003614,000000000000100395,0001,Error
2756,20190115,003704,000000000000100395,0001,Error
2757,20190115,003847,000000000000100395,0001,Error
2758,20190115,003936,000000000000100825,0001,Error
2759,20190115,004122,000000000000100825,0001,Error
2760,20190115,004212,000000000000100395,0001,Error
2761,20190115,004333,000000000000100395,0001,Error
2762,20190115,004554,000000000000100395,0001,Error
2763,20190115,004644,000000000000100395,0001,OK
2764,20190115,004912,000000000000100395,0001,Error
2765,20190115,005156,000000000000100395,0001,Error
2766,20190115,005247,000000000000100395,0001,Error
2767,20190115,005429,000000000000100395,0001,Error
2768,20190115,005602,000000000000100395,0001,Error
2769,20190115,005918,000000000000100395,0001,Error
2770,20190115,011507,000000000000100395,0001,Error
2771,20190115,011902,000000000000100395,0001,Error
2772,20190115,012021,000000000000100395,0001,Error
2773,20190115,013223,000000000000100395,0001,Error
2774,20190115,014136,000000000000100395,0001,Error
2775,20190115,014227,000000000000100395,0001,Error
2776,20190115,014651,000000000000100395,0001,Error
2777,20190115,014741,000000000000100395,0001,Error
2778,20190115,014832,000000000000100395,0001,Error
2779,20190115,014923,000000000000100395,0001,Error
2780,20190115,015013,000000000000100395,0001,Error
2781,20190115,015104,000000000000100395,0001,Error
2782,20190115,015154,000000000000100395,0001,Error
2783,20190115,015245,000000000000100395,0001,Error
2784,20190115,015336,000000000000100395,0001,Error
2785,20190115,015426,000000000000100395,0001,Error
2786,20190115,015640,000000000000100395,0001,Error
2787,20190115,015731,000000000000100395,0001,Error
2788,20190115,020023,000000000000100825,0001,Error
2789,20190115,020152,000000000000100825,0001,Error
2790,20190115,020243,000000000000100395,0001,Error
2791,20190115,020334,000000000000100395,0001,Error
2792,20190115,020424,000000000000100395,0001,Error
2793,20190115,020630,000000000000100395,0001,Error
2794,20190115,020753,000000000000100395,0001,Error
2795,20190115,020905,000000000000100395,0001,Error
2796,20190115,021302,000000000000100395,0001,Error
2797,20190115,021352,000000000000100395,0001,Error
2798,20190115,022129,000000000000100395,0001,Error
2799,20190115,022219,000000000000100395,0001,Error
2800,20190115,022423,000000000000100395,0001,Error
2801,20190115,022542,000000000000100395,0001,Error
2802,20190115,022651,000000000000100395,0001,Error
2803,20190115,022742,000000000000100395,0001,Error
2804,20190115,022910,000000000000100395,0001,Error
2805,20190115,023139,000000000000100395,0001,Error
2806,20190115,023700,000000000000100395,0001,Error
2807,20190115,023751,000000000000100395,0001,Error
2808,20190115,023901,000000000000100395,0001,Error
2809,20190115,024045,000000000000100395,0001,Error
2810,20190115,024136,000000000000100395,0001,Error
2811,20190115,024400,000000000000100395,0001,Error
2812,20190115,024450,000000000000100395,0001,Error
2813,20190115,024556,000000000000100395,0001,Error
2814,20190115,024646,000000000000100395,0001,Error
2815,20190115,024937,000000000000100395,0001,Error
2816,20190115,025042,000000000000100395,0001,Error
2817,20190115,025325,000000000000100395,0001,Error
2818,20190115,030213,000000000000100395,0001,Error
2819,20190115,030328,000000000000100395,0001,Error
2820,20190115,032203,000000000000100216,0001,OK
2821,20190115,032252,000000000000100216,0001,OK
2822,20190115,032428,000000000000100825,0001,Error
2823,20190115,032517,000000000000100825,0001,Error
2824,20190115,032621,000000000000100216,0001,OK
2825,20190115,032821,000000000000100216,0001,Error
2826,20190115,033008,000000000000100216,0001,OK
2827,20190115,033057,000000000000100216,0001,OK
2828,20190115,033454,000000000000100825,0001,Error
2829,20190115,033543,000000000000100825,0001,Error
2830,20190115,033632,000000000000100216,0001,OK
2831,20190115,033736,000000000000100216,0001,OK
2832,20190115,033825,000000000000100216,0001,OK
2833,20190115,034045,000000000000100216,0001,OK
2834,20190115,034134,000000000000100216,0001,OK
2835,20190115,034426,000000000000100216,0001,OK
2836,20190115,035947,000000000000100216,0001,OK
2837,20190115,040038,000000000000100216,0001,OK
2838,20190115,040127,000000000000100825,0001,Error
2839,20190115,040301,000000000000100825,0001,Error
2840,20190115,040408,000000000000100216,0001,OK
2841,20190115,040501,000000000000100216,0001,OK
2842,20190115,040551,000000000000100216,0001,OK
2843,20190115,040913,000000000000100216,0001,Error
2844,20190115,041002,000000000000100825,0001,Error
2845,20190115,041306,000000000000100825,0001,Error
2846,20190115,041402,000000000000100216,0001,OK
2847,20190115,041506,000000000000100216,0001,Error
2848,20190115,041556,000000000000100216,0001,Error
2849,20190115,041823,000000000000100216,0001,OK
2850,20190115,041913,000000000000100216,0001,Error
2851,20190115,042010,000000000000100216,0001,OK
2852,20190115,042059,000000000000100216,0001,OK
2853,20190115,042200,000000000000100216,0001,Error
2854,20190115,042249,000000000000100216,0001,OK
2855,20190115,042603,000000000000100216,0001,OK
2856,20190115,042653,000000000000100216,0001,OK
2857,20190115,042742,000000000000100216,0001,OK
2858,20190115,042832,000000000000100216,0001,Error
2859,20190115,042924,000000000000100216,0001,OK
2860,20190115,043013,000000000000100216,0001,OK
2861,20190115,043156,000000000000100216,0001,Error
2862,20190115,043245,000000000000100216,0001,OK
2863,20190115,043358,000000000000100216,0001,Error
2864,20190115,043447,000000000000100216,0001,Error
2865,20190115,043544,000000000000100216,0001,OK
2866,20190115,043633,000000000000100216,0001,OK
2867,20190115,043826,000000000000100216,0001,OK
2868,20190115,043915,000000000000100216,0001,OK
2869,20190115,044008,000000000000100216,0001,OK
2870,20190115,044058,000000000000100216,0001,Error
2871,20190115,044223,000000000000100216,0001,OK
2872,20190115,044312,000000000000100780,0001,Error
2873,20190115,044411,000000000000100780,0001,Error
2874,20190115,044500,000000000000100216,0001,OK
2875,20190115,044550,000000000000100216,0001,OK
2876,20190115,044941,000000000000100780,0001,Error
2877,20190115,045344,000000000000100780,0001,Error
2878,20190115,045618,000000000000100216,0001,OK
2879,20190115,045902,000000000000100216,0001,OK
2880,20190115,045951,000000000000100216,0001,Error
2881,20190115,050054,000000000000100216,0001,Error
2882,20190115,050143,000000000000100216,0001,OK
2883,20190115,050310,000000000000100216,0001,OK
2884,20190115,050359,000000000000100216,0001,OK
2885,20190115,050449,000000000000100216,0001,OK
2886,20190115,050538,000000000000100780,0001,Error
2887,20190115,051144,000000000000100780,0001,Error
2888,20190115,051233,000000000000100216,0001,OK
2889,20190115,051346,000000000000100216,0001,OK
2890,20190115,051850,000000000000100216,0001,OK
2891,20190115,051959,000000000000100216,0001,OK
2892,20190115,052048,000000000000100216,0001,OK
2893,20190115,052150,000000000000100216,0001,OK
2894,20190115,052239,000000000000100780,0001,Error
2895,20190115,052406,000000000000100780,0001,Error
2896,20190115,052456,000000000000100216,0001,Error
2897,20190115,052545,000000000000100216,0001,OK
2898,20190115,052635,000000000000100780,0001,Error
2899,20190115,052729,000000000000100780,0001,Error
2900,20190115,052840,000000000000100216,0001,OK
2901,20190115,052934,000000000000100216,0001,OK
2902,20190115,053249,000000000000100216,0001,OK
2903,20190115,053339,000000000000100216,0001,OK
2904,20190115,053452,000000000000100216,0001,OK
2905,20190115,053613,000000000000100216,0001,OK
2906,20190115,053702,000000000000100780,0001,Error
2907,20190115,053831,000000000000100780,0001,Error
2908,20190115,053920,000000000000100216,0001,OK
2909,20190115,054019,000000000000100216,0001,OK
2910,20190115,054108,000000000000100216,0001,OK
2911,20190115,054205,000000000000100216,0001,OK
2912,20190115,054424,000000000000100216,0001,OK
2913,20190115,054513,000000000000100216,0001,OK
2914,20190115,054853,000000000000100216,0001,OK
2915,20190115,054942,000000000000100216,0001,OK
2916,20190115,055149,000000000000100216,0001,Error
2917,20190115,055239,000000000000100216,0001,OK
2918,20190115,055415,000000000000100216,0001,OK
2919,20190115,055506,000000000000100216,0001,OK
2920,20190115,055751,000000000000100216,0001,OK
2921,20190115,055841,000000000000100216,0001,OK
2922,20190115,060202,000000000000100216,0001,OK
2923,20190115,060251,000000000000100216,0001,OK
2924,20190115,060436,000000000000100216,0001,Error
2925,20190115,060525,000000000000100216,0001,OK
2926,20190115,060941,000000000000100780,0001,Error
2927,20190115,061030,000000000000100780,0001,Error
2928,20190115,061124,000000000000100216,0001,OK
2929,20190115,061225,000000000000100216,0001,OK
2930,20190115,061314,000000000000100216,0001,OK
2931,20190115,061410,000000000000100216,0001,OK
2932,20190115,061637,000000000000100216,0001,Error
2933,20190115,061727,000000000000100216,0001,OK
2934,20190115,061848,000000000000100780,0001,Error
2935,20190115,061937,000000000000100780,0001,Error
2936,20190115,062057,000000000000100216,0001,OK
2937,20190115,062257,000000000000100216,0001,Error
2938,20190115,062841,000000000000100780,0001,Error
2939,20190115,062929,000000000000100780,0001,Error
2940,20190115,063019,000000000000100216,0001,OK
2941,20190115,063114,000000000000100216,0001,Error
2942,20190115,063307,000000000000100216,0001,OK
2943,20190115,063357,000000000000100216,0001,OK
2944,20190115,063743,000000000000100216,0001,OK
2945,20190115,063833,000000000000100216,0001,OK
2946,20190115,063922,000000000000100780,0001,Error
2947,20190115,064133,000000000000100780,0001,Error
2948,20190115,064222,000000000000100216,0001,OK
2949,20190115,064313,000000000000100216,0001,Error
2950,20190115,064433,000000000000100216,0001,OK
2951,20190115,064629,000000000000100216,0001,OK
2952,20190115,064915,000000000000100780,0001,Error
2953,20190115,065004,000000000000100780,0001,Error
2954,20190115,065054,000000000000100216,0001,OK
2955,20190115,065440,000000000000100216,0001,OK
2956,20190115,065529,000000000000100216,0001,OK
2957,20190115,065733,000000000000100216,0001,OK
2958,20190115,065823,000000000000100216,0001,OK
2959,20190115,065912,000000000000100216,0001,OK
2960,20190115,070002,000000000000100216,0001,OK
2961,20190115,070059,000000000000100216,0001,Error
2962,20190115,070148,000000000000100780,0001,Error
2963,20190115,070338,000000000000100780,0001,Error
2964,20190115,070427,000000000000100216,0001,OK
2965,20190115,070517,000000000000100216,0001,OK
2966,20190115,070631,000000000000100216,0001,OK
2967,20190115,070720,000000000000100216,0001,Error
2968,20190115,070909,000000000000100780,0001,Error
2969,20190115,070957,000000000000100780,0001,Error
2970,20190115,071047,000000000000100216,0001,Error
2971,20190115,071136,000000000000100216,0001,OK
2972,20190115,071343,000000000000100216,0001,OK
2973,20190115,071433,000000000000100216,0001,OK
2974,20190115,071738,000000000000100216,0001,OK
2975,20190115,071829,000000000000100216,0001,OK
2976,20190115,072007,000000000000100216,0001,OK
2977,20190115,072056,000000000000100216,0001,OK
2978,20190115,072744,000000000000100216,0001,Error
2979,20190115,073042,000000000000100216,0001,OK
2980,20190115,073131,000000000000100216,0001,Error
2981,20190115,073221,000000000000100216,0001,OK
2982,20190115,073310,000000000000100216,0001,OK
2983,20190115,073402,000000000000100216,0001,OK
2984,20190115,073452,000000000000100780,0001,Error
2985,20190115,073559,000000000000100780,0001,Error
2986,20190115,073648,000000000000100216,0001,Error
2987,20190115,073751,000000000000100216,0001,OK
2988,20190115,073840,000000000000100780,0001,Error
2989,20190115,074100,000000000000100216,0001,OK
2990,20190115,074150,000000000000100216,0001,OK
2991,20190115,074521,000000000000100216,0001,OK
2992,20190115,074611,000000000000100216,0001,OK
2993,20190115,074723,000000000000100216,0001,OK
2994,20190115,074817,000000000000100216,0001,OK
2995,20190115,074958,000000000000100216,0001,Error
2996,20190115,075047,000000000000100216,0001,OK
2997,20190115,075316,000000000000100797,0001,Error
2998,20190115,075405,000000000000100797,0001,Error
2999,20190115,075454,000000000000100216,0001,OK
3000,20190115,075644,000000000000100216,0001,Error
3001,20190115,075906,000000000000100216,0001,Error
3002,20190115,075956,000000000000100216,0001,Error
3003,20190115,080141,000000000000100216,0001,Error
3004,20190115,080335,000000000000100216,0001,Error
3005,20190115,080425,000000000000100797,0001,Error
3006,20190115,080514,000000000000100797,0001,Error
3007,20190115,080804,000000000000100216,0001,Error
3008,20190115,080854,000000000000100216,0001,OK
3009,20190115,081005,000000000000100216,0001,OK
3010,20190115,081054,000000000000100216,0001,OK
3011,20190115,081523,000000000000100216,0001,OK
3012,20190115,081612,000000000000100216,0001,OK
3013,20190115,081702,000000000000100797,0001,Error
3014,20190115,081817,000000000000100797,0001,Error
3015,20190115,081907,000000000000100216,0001,OK
3016,20190115,082014,000000000000100216,0001,OK
3017,20190115,082622,000000000000100216,0001,OK
3018,20190115,082711,000000000000100216,0001,Error
3019,20190115,082801,000000000000100797,0001,Error
3020,20190115,083113,000000000000100797,0001,Error
3021,20190115,083202,000000000000100216,0001,OK
3022,20190115,083314,000000000000100216,0001,OK
3023,20190115,083403,000000000000100216,0001,OK
3024,20190115,083633,000000000000100216,0001,Error
3025,20190115,083723,000000000000100797,0001,Error
3026,20190115,083815,000000000000100797,0001,Error
3027,20190115,083905,000000000000100216,0001,OK
3028,20190115,084226,000000000000100216,0001,OK
3029,20190115,084315,000000000000100216,0001,OK
3030,20190115,084507,000000000000100216,0001,Error
3031,20190115,084909,000000000000100797,0001,Error
3032,20190115,084958,000000000000100797,0001,Error
3033,20190115,085912,000000000000100797,0001,Error
3034,20190115,090001,000000000000100797,0001,Error
3035,20190115,090852,000000000000100797,0001,Error
3036,20190115,090942,000000000000100797,0001,Error
3037,20190115,092039,000000000000100216,0001,OK
3038,20190115,092128,000000000000100216,0001,OK
3039,20190115,092334,000000000000100797,0001,Error
3040,20190115,092452,000000000000100797,0001,Error
3041,20190115,092541,000000000000100216,0001,OK
3042,20190115,092722,000000000000100216,0001,OK
3043,20190115,092812,000000000000100216,0001,Error
3044,20190115,093039,000000000000100216,0001,OK
3045,20190115,093128,000000000000100216,0001,OK
3046,20190115,093226,000000000000100216,0001,Error
3047,20190115,093315,000000000000100216,0001,OK
3048,20190115,093406,000000000000100216,0001,Error
3049,20190115,093455,000000000000100797,0001,Error
3050,20190115,093604,000000000000100797,0001,Error
3051,20190115,093654,000000000000100216,0001,OK
3052,20190115,093802,000000000000100216,0001,Error
3053,20190115,094338,000000000000100216,0001,OK
3054,20190115,095539,000000000000100216,0001,OK
3055,20190115,095628,000000000000100216,0001,OK
3056,20190115,095740,000000000000100216,0001,OK
3057,20190115,095829,000000000000100797,0001,Error
3058,20190115,100021,000000000000100797,0001,Error
3059,20190115,100110,000000000000100216,0001,OK
3060,20190115,100207,000000000000100216,0001,OK
3061,20190115,100257,000000000000100216,0001,Error
3062,20190115,100444,000000000000100216,0001,OK
3063,20190115,100533,000000000000100797,0001,Error
3064,20190115,100622,000000000000100797,0001,Error
3065,20190115,100712,000000000000100216,0001,OK
3066,20190115,100946,000000000000100216,0001,OK
3067,20190115,101035,000000000000100216,0001,OK
3068,20190115,101432,000000000000100216,0001,OK
3069,20190115,101522,000000000000100216,0001,Error
3070,20190115,101645,000000000000100216,0001,OK
3071,20190115,101735,000000000000100216,0001,Error
3072,20190115,101845,000000000000100216,0001,Error
3073,20190115,101934,000000000000100797,0001,Error
3074,20190115,102035,000000000000100797,0001,Error
3075,20190115,102124,000000000000100216,0001,OK
3076,20190115,102251,000000000000100216,0001,Error
3077,20190115,102341,000000000000100216,0001,OK
3078,20190115,102443,000000000000100216,0001,OK
3079,20190115,102532,000000000000100216,0001,OK
3080,20190115,102642,000000000000100216,0001,OK
3081,20190115,102731,000000000000100797,0001,Error
3082,20190115,103004,000000000000100797,0001,Error
3083,20190115,103054,000000000000100216,0001,Error
3084,20190115,103156,000000000000100216,0001,OK
3085,20190115,103245,000000000000100216,0001,Error
3086,20190115,103339,000000000000100216,0001,OK
3087,20190115,103429,000000000000100216,0001,OK
3088,20190115,103538,000000000000100216,0001,OK
3089,20190115,103627,000000000000100797,0001,Error
3090,20190115,103759,000000000000100797,0001,Error
3091,20190115,103848,000000000000100216,0001,OK
3092,20190115,104448,000000000000100216,0001,OK
3093,20190115,104540,000000000000100216,0001,OK
3094,20190115,104639,000000000000100216,0001,OK
3095,20190115,104729,000000000000100216,0001,Error
3096,20190115,104830,000000000000100216,0001,OK
3097,20190115,104919,000000000000100216,0001,Error
3098,20190115,105115,000000000000100216,0001,Error
3099,20190115,105205,000000000000100216,0001,OK
3100,20190115,112439,000000000000100216,0001,OK
3101,20190115,112529,000000000000100216,0001,Error
3102,20190115,112641,000000000000100216,0001,Error
3103,20190115,112730,000000000000100216,0001,OK
3104,20190115,112824,000000000000100216,0001,Error
3105,20190115,112914,000000000000100216,0001,Error
3106,20190115,113048,000000000000100216,0001,Error
3107,20190115,113944,000000000000100216,0001,Error
3108,20190115,114034,000000000000100216,0001,OK
3109,20190115,115152,000000000000100216,0001,Error
3110,20190115,115924,000000000000100797,0001,Error
3111,20190115,120032,000000000000100821,0001,Error
3112,20190115,120251,000000000000100819,0001,Error
3113,20190115,120340,000000000000100819,0001,Error
3114,20190115,120719,000000000000100819,0001,Error
3115,20190115,120808,000000000000100819,0001,Error
3116,20190115,120945,000000000000100821,0001,Error
3117,20190115,121035,000000000000100821,0001,Error
3118,20190115,121232,000000000000100819,0001,Error
3119,20190115,121341,000000000000100819,0001,Error
3120,20190115,121655,000000000000100819,0001,Error
3121,20190115,121745,000000000000100819,0001,Error
3122,20190115,121838,000000000000100821,0001,Error
3123,20190115,121927,000000000000100821,0001,Error
3124,20190115,122200,000000000000100819,0001,Error
3125,20190115,122249,000000000000100819,0001,Error
3126,20190115,122400,000000000000100819,0001,Error
3127,20190115,122839,000000000000100819,0001,Error
3128,20190115,122929,000000000000100819,0001,Error
3129,20190115,123032,000000000000100819,0001,Error
3130,20190115,123122,000000000000100819,0001,Error
3131,20190115,123212,000000000000100819,0001,Error
3132,20190115,123718,000000000000100821,0001,Error
3133,20190115,123807,000000000000100821,0001,Error
3134,20190115,124257,000000000000100819,0001,Error
3135,20190115,130154,000000000000100819,0001,Error
3136,20190115,130257,000000000000100819,0001,Error
3137,20190115,130448,000000000000100819,0001,Error
3138,20190115,130538,000000000000100821,0001,Error
3139,20190115,130635,000000000000100821,0001,Error
3140,20190115,130724,000000000000100821,0001,Error
3141,20190115,130827,000000000000100821,0001,Error
3142,20190115,131027,000000000000100819,0001,Error
3143,20190115,131116,000000000000100819,0001,Error
3144,20190115,131205,000000000000100819,0001,Error
3145,20190115,131319,000000000000100819,0001,Error
3146,20190115,131418,000000000000100819,0001,Error
3147,20190115,131507,000000000000100819,0001,Error
3148,20190115,131557,000000000000100819,0001,Error
3149,20190115,131646,000000000000100821,0001,Error
3150,20190115,131735,000000000000100821,0001,Error
3151,20190115,131824,000000000000100819,0001,Error
3152,20190115,132213,000000000000100819,0001,Error
3153,20190115,132307,000000000000100819,0001,Error
3154,20190115,132356,000000000000100819,0001,Error
3155,20190115,132446,000000000000100819,0001,Error
3156,20190115,132536,000000000000100819,0001,Error
3157,20190115,132649,000000000000100819,0001,Error
3158,20190115,132739,000000000000100819,0001,Error
3159,20190115,132833,000000000000100819,0001,Error
3160,20190115,132922,000000000000100819,0001,Error
3161,20190115,133032,000000000000100821,0001,Error
3162,20190115,133122,000000000000100821,0001,Error
3163,20190115,133219,000000000000100819,0001,Error
3164,20190115,133308,000000000000100819,0001,Error
3165,20190115,133415,000000000000100819,0001,Error
3166,20190115,133504,000000000000100819,0001,Error
3167,20190115,133605,000000000000100819,0001,Error
3168,20190115,133655,000000000000100819,0001,Error
3169,20190115,133744,000000000000100819,0001,Error
3170,20190115,133833,000000000000100819,0001,Error
3171,20190115,133950,000000000000100821,0001,Error
3172,20190115,134039,000000000000100821,0001,Error
3173,20190115,134129,000000000000100819,0001,Error
3174,20190115,134354,000000000000100819,0001,Error
3175,20190115,134444,000000000000100819,0001,Error
3176,20190115,134541,000000000000100819,0001,Error
3177,20190115,134631,000000000000100819,0001,Error
3178,20190115,134818,000000000000100819,0001,Error
3179,20190115,134907,000000000000100821,0001,Error
3180,20190115,135004,000000000000100821,0001,Error
3181,20190115,135053,000000000000100819,0001,Error
3182,20190115,135305,000000000000100819,0001,Error
3183,20190115,135355,000000000000100819,0001,Error
3184,20190115,135509,000000000000100819,0001,Error
3185,20190115,135559,000000000000100819,0001,Error
3186,20190115,135648,000000000000100819,0001,Error
3187,20190115,135738,000000000000100821,0001,Error
3188,20190115,135854,000000000000100821,0001,Error
3189,20190115,135944,000000000000100819,0001,Error
3190,20190115,140053,000000000000100819,0001,Error
3191,20190115,140227,000000000000100819,0001,Error
3192,20190115,140509,000000000000100819,0001,Error
3193,20190115,140600,000000000000100819,0001,Error
3194,20190115,140721,000000000000100819,0001,Error
3195,20190115,140811,000000000000100819,0001,Error
3196,20190115,140901,000000000000100819,0001,Error
3197,20190115,141216,000000000000100819,0001,Error
3198,20190115,141305,000000000000100819,0001,Error
3199,20190115,141717,000000000000100819,0001,Error
3200,20190115,141807,000000000000100819,0001,Error
3201,20190115,141924,000000000000100819,0001,Error
3202,20190115,142213,000000000000100819,0001,Error
3203,20190115,142302,000000000000100821,0001,Error
3204,20190115,142352,000000000000100821,0001,Error
3205,20190115,142441,000000000000100819,0001,Error
3206,20190115,142541,000000000000100819,0001,Error
3207,20190115,142630,000000000000100819,0001,Error
3208,20190115,142751,000000000000100819,0001,Error
3209,20190115,142844,000000000000100819,0001,Error
3210,20190115,142936,000000000000100819,0001,Error
3211,20190115,143025,000000000000100821,0001,Error
3212,20190115,143123,000000000000100821,0001,Error
3213,20190115,143314,000000000000100819,0001,Error
3214,20190115,143404,000000000000100819,0001,Error
3215,20190115,143556,000000000000100819,0001,Error
3216,20190115,143645,000000000000100819,0001,Error
3217,20190115,143810,000000000000100821,0001,Error
3218,20190115,143914,000000000000100821,0001,Error
3219,20190115,144102,000000000000100819,0001,Error
3220,20190115,144152,000000000000100819,0001,Error
3221,20190115,144620,000000000000100819,0001,Error
3222,20190115,144710,000000000000100819,0001,Error
3223,20190115,144853,000000000000100819,0001,Error
3224,20190115,144942,000000000000100819,0001,Error
3225,20190115,145031,000000000000100821,0001,Error
3226,20190115,145139,000000000000100821,0001,Error
3227,20190115,145429,000000000000100819,0001,Error
3228,20190115,145519,000000000000100819,0001,Error
3229,20190115,145718,000000000000100819,0001,Error
3230,20190115,150106,000000000000100819,0001,Error
3231,20190115,150156,000000000000100819,0001,Error
3232,20190115,150312,000000000000100819,0001,Error
3233,20190115,150406,000000000000100819,0001,Error
3234,20190115,150456,000000000000100819,0001,Error
3235,20190115,150723,000000000000100819,0001,Error
3236,20190115,151347,000000000000100819,0001,Error
3237,20190115,151436,000000000000100819,0001,Error
3238,20190115,151534,000000000000100819,0001,Error
3239,20190115,151623,000000000000100819,0001,Error
3240,20190115,151712,000000000000100819,0001,Error
3241,20190115,151801,000000000000100552,0001,Error
3242,20190115,151912,000000000000100552,0001,Error
3243,20190115,152001,000000000000100819,0001,Error
3244,20190115,152050,000000000000100819,0001,Error
3245,20190115,152140,000000000000100819,0001,Error
3246,20190115,152504,000000000000100819,0001,Error
3247,20190115,152554,000000000000100819,0001,Error
3248,20190115,152701,000000000000100819,0001,Error
3249,20190115,152750,000000000000100819,0001,Error
3250,20190115,152839,000000000000100819,0001,Error
3251,20190115,152929,000000000000100819,0001,Error
3252,20190115,153038,000000000000100819,0001,Error
3253,20190115,153127,000000000000100552,0001,Error
3254,20190115,153307,000000000000100552,0001,Error
3255,20190115,153356,000000000000100819,0001,Error
3256,20190115,153448,000000000000100819,0001,Error
3257,20190115,153538,000000000000100819,0001,Error
3258,20190115,153628,000000000000100819,0001,Error
3259,20190115,153718,000000000000100819,0001,Error
3260,20190115,153811,000000000000100819,0001,Error
